run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,heads,qdrn,mr,oname:h_otype:lst_usecol:ap1_time:2.0,oname:h_otype:lst_usecol:p23_time:2.0,oname:h_otype:lst_usecol:p24_time:2.0,oname:h_otype:lst_usecol:p25_time:2.0,oname:h_otype:lst_usecol:p26_time:2.0,oname:h_otype:lst_usecol:p27_time:2.0,oname:h_otype:lst_usecol:p28_time:2.0,oname:h_otype:lst_usecol:p29_time:2.0,oname:h_otype:lst_usecol:p30_time:2.0,oname:h_otype:lst_usecol:p32_time:2.0,oname:h_otype:lst_usecol:p33_time:2.0,oname:h_otype:lst_usecol:p34_time:2.0,oname:h_otype:lst_usecol:p37_time:2.0,oname:h_otype:lst_usecol:p38_time:2.0,oname:h_otype:lst_usecol:p39_time:2.0,oname:h_otype:lst_usecol:p40_time:2.0,oname:h_otype:lst_usecol:p8_time:2.0,oname:h_otype:lst_usecol:pf_time:2.0,oname:h_otype:lst_usecol:ph_time:2.0,oname:h_otype:lst_usecol:prg_time:2.0,oname:h_otype:lst_usecol:pzhm1_time:2.0,oname:h_otype:lst_usecol:r20_time:2.0,oname:h_otype:lst_usecol:r21_time:2.0,oname:h_otype:lst_usecol:rck1_time:2.0,oname:h_otype:lst_usecol:rck2_time:2.0,oname:q_otype:lst_usecol:bar_time:2.0,oname:q_otype:lst_usecol:gal_time:2.0,oname:mr_otype:lst_usecol:bar_time:2,oname:mr_otype:lst_usecol:gal_time:2,oname:mr_otype:lst_usecol:r20_time:2,oname:mr_otype:lst_usecol:r21_time:2
48,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6429181.70_zone:1_1.995262E+00,0,14428236.5455542,14428236.5455542,0,14009690.5068827,412878.028712983,5668.0099584874,12.91131527,15.67681684,14.31606306,12.73849228,13.73884788,16.78635316,16.26196302,18.38010554,18.23496068,10.37112916,10.18603869,11.38826106,10.34570172,10.90393506,13.28208216,15.05745715,13.5091344,14.2881622,14.36732065,11.54848616,13.1138626,11.14923686,12.21280955,10.49553797,10.6550114,-0.95241,-1.6567,0,-0.0701415322657451,0,0
49,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6429181.70_zone:1_2.511886E+00,0,14434279.9328826,14434279.9328826,0,14014546.659637,414064.942254579,5668.33099101243,12.91081787,15.69978092,14.31463811,12.73782997,13.73763858,16.78350389,16.25909463,18.37403508,18.22908583,10.3720566,10.18739404,11.38884012,10.34694499,10.90519944,13.28118689,15.05548755,13.51077504,14.28866072,14.36770805,11.54926225,13.11372566,11.15050413,12.21275469,10.49635426,10.6557217,-0.95696,-1.6573,0,-0.0701641353245342,0,0
50,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6429181.70_zone:1_3.162278E+00,0,14440259.3278631,14440259.3278631,0,14019343.9183154,415246.917150575,5668.49239714918,12.91031423,15.72256857,14.31320915,12.73716466,13.73642819,16.78065602,16.25622523,18.36796623,18.22320504,10.37297445,10.18873677,11.38941146,10.34817556,10.90644938,13.28028811,15.05351572,13.51238939,14.2891553,14.36809133,11.55003178,13.11358533,11.15175574,12.21269134,10.49716264,10.65642438,-0.96146,-1.6579,0,-0.0701754992358702,0,0
51,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6429081.70_zone:1_1.258925E+00,0,14423401.4691787,14423401.4691787,0,14008364.1264899,409469.221393794,5568.12129493694,12.9176325,15.60836782,14.32899449,12.74502763,13.74834221,16.80963795,16.28679321,18.41057082,18.25642053,10.36889055,10.18227493,11.38759814,10.34257521,10.90123648,13.29067056,15.07458699,13.50789359,14.2870128,14.36678302,11.54644669,13.11626634,11.14690659,12.2165964,10.49348439,10.65346733,-0.93894,-1.6551,0,-0.0630733457426,0,0
52,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6429081.70_zone:1_1.584893E+00,0,14437177.2356913,14437177.2356913,0,14021992.5297301,409616.722552194,5567.98340903181,12.92254936,15.60935099,14.33777139,12.74963841,13.75424913,16.82444109,16.30319752,18.4231569,18.26055363,10.36947995,10.18263023,11.38871885,10.34323753,10.90240591,13.29665517,15.08593606,13.51175123,14.28737697,14.36743034,11.54676467,13.11829172,11.14846508,12.22030839,10.49391621,10.65409271,-0.93926,-1.6553,0,-0.0630635397339143,0,0
53,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6429081.70_zone:1_1.995262E+00,0,14451191.7014357,14451191.7014357,0,14035743.3209214,409807.697720994,5640.68279324716,12.92749778,15.61036639,14.34659489,12.75427049,13.76015834,16.83923921,16.31967915,18.43592419,18.26477746,10.37007519,10.18298975,11.38984841,10.34390713,10.90358737,13.30266919,15.09733475,13.51565072,14.28774346,14.36808118,11.54708538,13.12032492,11.15003931,12.22404808,10.49435206,10.65472359,-0.93959,-1.6556,0,-0.0682148539283228,0,0
54,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6429081.70_zone:1_2.511886E+00,0,14465188.6677073,14465188.6677073,0,14049588.7304167,409959.326138273,5640.61115228243,12.93246727,15.6114119,14.35544627,12.75891427,13.76605934,16.8540059,16.33620216,18.44884611,18.26908474,10.37067506,10.18335277,11.39098448,10.34458265,10.90477841,13.30870005,15.10875904,13.51958387,14.28811158,14.36873428,11.54740818,13.12236187,11.151626,12.22780751,10.49479104,10.65535866,-0.93993,-1.6558,0,-0.0682097960549848,0,0
55,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6429081.70_zone:1_3.162278E+00,0,14479293.0371254,14479293.0371254,0,14063500.1063123,410152.422103073,5640.5087100553,12.93744719,15.61248499,14.36430668,12.76356013,13.77194172,16.86871517,16.35273058,18.46189434,18.2734671,10.37127826,10.18371849,11.39212461,10.34526262,10.90597645,13.31473511,15.12018484,13.52354218,14.28848065,14.36938828,11.54773247,13.1243984,11.15322173,12.23157862,10.49523221,10.65599656,-0.94027,-1.6561,0,-0.0682025635406367,0,0
56,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6429081.70_zone:1_1.258925E+00,0,14415344.5323629,14415344.5323629,0,14000428.3058863,409348.023795235,5568.20268135683,12.91496905,15.60765064,14.32405674,12.74229461,13.74399589,16.79812379,16.27742009,18.40554283,18.25347164,10.36856775,10.18207617,11.38697921,10.34221762,10.9006163,13.28719131,15.06786853,13.50595749,14.28678842,14.36638803,11.54625889,13.11500445,11.1460901,12.21464583,10.49324163,10.65312014,-0.93875,-1.6549,0,-0.063079133622726,0,0
57,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6429081.70_zone:1_1.584893E+00,0,14420945.2736803,14420945.2736803,0,14005963.4859327,409413.672525474,5568.11522211127,12.91717565,15.60788289,14.32782141,12.74413712,13.74553936,16.801381,16.28431805,18.41288683,18.25455884,10.36882676,10.18222743,11.38746881,10.34251316,10.90115017,13.28964887,15.07241336,13.5078261,14.28692489,14.36663496,11.54638547,13.11575418,11.14681184,12.21636819,10.49342541,10.65339099,-0.93887,-1.655,0,-0.0630729138653596,0,0
58,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6429081.70_zone:1_1.995262E+00,0,14426523.6570546,14426523.6570546,0,14011474.2513507,409481.348895234,5568.05680861208,12.91937085,15.60811451,14.33156574,12.7459698,13.74707433,16.80461918,16.29117555,18.420201,18.25564287,10.36908448,10.18237789,11.38795597,10.34280727,10.90168148,13.29209329,15.07693267,13.50968604,14.28706061,14.36688059,11.54651138,13.11649985,11.14753014,12.21808189,10.49360822,10.65366048,-0.939,-1.6551,0,-0.0630687596965232,0,0
59,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6429081.70_zone:1_2.511886E+00,0,14432060.7335713,14432060.7335713,0,14016945.711521,409547.010585474,5568.01146480221,12.9215491,15.6083452,14.33528006,12.74778798,13.74859545,16.80782902,16.29797503,18.42746601,18.25672045,10.36933993,10.18252768,11.3884386,10.34309871,10.90220861,13.29451819,15.08141512,13.51153282,14.28719544,14.36712346,11.54663709,13.11723834,11.14824267,12.21978265,10.49378948,10.65392699,-0.93912,-1.6552,0,-0.0630655349824941,0,0
60,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6429081.70_zone:1_3.162278E+00,0,14437615.3123635,14437615.3123635,0,14022361.9070673,409612.678600194,5640.72669596848,12.92370321,15.60857282,14.33895279,12.74958581,13.7501027,16.81100456,16.30469452,18.43465755,18.25778982,10.36959319,10.18267475,11.38891756,10.34338795,10.90273062,13.29691622,15.08584576,13.51335958,14.28732837,14.3673652,11.54675987,13.11797088,11.1489485,12.22146469,10.49396896,10.65419236,-0.93924,-1.6553,0,-0.0682179534556067,0,0
61,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6429081.70_zone:1_1.258925E+00,0,14417258.7051684,14417258.7051684,0,14002330.3878724,409360.148341794,5568.16895421564,12.91524341,15.60782523,14.32409128,12.7422917,13.74355903,16.79666284,16.27634116,18.4165997,18.25410788,10.36864767,10.18212877,11.38709303,10.34232034,10.90079396,13.28720722,15.06744245,13.50669302,14.28680693,14.36641831,11.54628673,13.11501592,11.14632963,12.21499223,10.49329296,10.65319237,-0.93881,-1.6549,0,-0.0630767350876888,0,0
62,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6429081.70_zone:1_1.584893E+00,0,14424819.2621215,14424819.2621215,0,14009769.8325834,409481.348895234,5568.08064291489,12.91772212,15.60823096,14.32788803,12.74413029,13.74466634,16.79846387,16.28216021,18.43499877,18.25582528,10.36898622,10.1823324,11.38769583,10.34271811,10.90150465,13.28967919,15.07156014,13.50929382,14.28696178,14.36669532,11.54644102,13.11577671,11.14728975,12.21705882,10.49352783,10.65353509,-0.939,-1.6551,0,-0.063070454713814,0,0
63,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6429081.70_zone:1_1.995262E+00,0,14432308.318311,14432308.318311,0,14017181.1738028,409559.140886274,5568.00362191783,12.92018643,15.60863461,14.33166192,12.74595811,13.74576803,16.80025474,16.28794181,18.45333166,18.25753161,10.36932292,10.1825349,11.38829526,10.34311371,10.90221152,13.29213657,15.07565243,13.51188061,14.28711571,14.36697064,11.54659434,13.11653312,11.14824468,12.21911369,10.49376134,10.65387589,-0.93918,-1.6552,0,-0.0630649772188793,0,0
64,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6429081.70_zone:1_2.511886E+00,0,14439748.3237053,14439748.3237053,0,14024543.4923594,409636.943867394,5567.88747850582,12.92262994,15.60903511,14.335403,12.74777035,13.74685928,16.80203043,16.29367114,18.47154479,18.25922197,10.36965659,10.18273589,11.38888928,10.34350578,10.90291239,13.29457281,15.07970885,13.51444642,14.28726837,14.36724326,11.54674684,13.11728243,11.14919153,12.22115136,10.49399287,10.65421341,-0.93936,-1.6553,0,-0.0630567173781799,0,0
65,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6429081.70_zone:1_3.162278E+00,0,14447234.4604922,14447234.4604922,0,14031835.6310327,409758.192243234,5640.63721625295,12.92504509,15.60943075,14.33910014,12.74956151,13.74794053,16.80378757,16.29933027,18.48958425,18.26089217,10.36998701,10.18293407,11.38947757,10.3438941,10.90360595,13.29698079,15.08371656,13.51698362,14.28741908,14.3675136,11.54689655,13.11802452,11.15012846,12.22316573,10.49422183,10.65454815,-0.93955,-1.6555,0,-0.0682116361832072,0,0
66,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6429081.70_zone:1_1.258925E+00,0,14419087.2298652,14419087.2298652,0,14004097.3287102,409421.756696994,5568.14445796994,12.91532841,15.60816562,14.32365896,12.74212669,13.74313994,16.79556321,16.27441958,18.42719305,18.25550665,10.36875298,10.18220365,11.38722124,10.3424608,10.90102595,13.28698027,15.06651212,13.50767051,14.2868283,14.3664499,11.5463221,13.11499127,11.1466355,12.2152588,10.49336011,10.65328269,-0.93891,-1.655,0,-0.0630749930106984,0,0
67,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6429081.70_zone:1_1.584893E+00,0,14428263.7354134,14428263.7354134,0,14013175.942546,409519.758805794,5568.03406154555,12.91789111,15.6089113,14.32702391,12.74380039,13.74382966,16.79626802,16.27832383,18.45537948,18.2586145,10.36919663,10.18248203,11.38795191,10.3429987,10.90196798,13.28922545,15.06970197,13.51124575,14.28700444,14.36675837,11.54651152,13.11572752,11.14790058,12.2175906,10.49366193,10.65371551,-0.93919,-1.6551,0,-0.0630671419960937,0,0
68,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6429081.70_zone:1_1.995262E+00,0,14437318.8303785,14437318.8303785,0,14022091.7423253,409659.190307874,5567.89774539329,12.9204384,15.60965358,14.33036797,12.74546401,13.74451549,16.79696918,16.28220353,18.48265972,18.26169882,10.36963775,10.18275893,11.38867834,10.34353361,10.90290475,13.29145694,15.07287196,13.51480115,14.28717953,14.36706493,11.54669997,13.11645932,11.14915859,12.21990862,10.49396207,10.65414583,-0.93947,-1.6553,0,-0.0630574475384847,0,0
69,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6429081.70_zone:1_2.511886E+00,0,14446257.0393716,14446257.0393716,0,14030817.7166261,409798.652499234,5640.67024629833,12.92296303,15.61039036,14.33368173,12.74711285,13.7451957,16.79766514,16.28604758,18.50895411,18.26475101,10.3700753,10.18303351,11.38939874,10.34406418,10.90383381,13.29366849,15.07601306,13.5183268,14.28735306,14.3673689,11.54688663,13.11718493,11.15040616,12.22220638,10.4942597,10.65457267,-0.93975,-1.6555,0,-0.0682139681126271,0,0
70,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6429081.70_zone:1_3.162278E+00,0,14454867.1224733,14454867.1224733,0,14039329.8208116,409896.728531873,5640.57312988224,12.92545865,15.6111198,14.33695681,12.74874276,13.74586859,16.79835428,16.28984648,18.53419533,18.26776281,10.37050797,10.18330514,11.390111,10.34458891,10.9047526,13.29585451,15.07911752,13.52181354,14.2875246,14.36766932,11.54707127,13.11790218,11.15163992,12.22447798,10.49455403,10.65499469,-0.94003,-1.6556,0,-0.0682071116475913,0,0
71,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6429081.70_zone:1_1.258925E+00,0,14414889.7343018,14414889.7343018,0,13999869.5432171,409452.076033794,5568.11505097882,12.91510873,15.6088221,14.32281753,12.74179309,13.74275389,16.79476215,16.27250788,18.40092116,18.25899378,10.36887685,10.18230269,11.3873372,10.34263495,10.90129125,13.28650928,15.06534937,13.5087282,14.28684853,14.36647305,11.54636248,13.11491177,11.14696939,12.21530152,10.49343854,10.65338056,-0.93906,-1.655,0,-0.0630729016950391,0,0
72,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6429081.70_zone:1_1.584893E+00,0,14420034.0922717,14420034.0922717,0,14004844.2709779,409621.828972194,5567.99232165948,12.91745221,15.61022281,14.32534385,12.74313419,13.74305982,16.79466866,16.27450783,18.40370306,18.26553249,10.36944387,10.18267965,11.38818347,10.34334648,10.90249758,13.28828496,15.06738066,13.51335727,14.28704471,14.36680463,11.54659217,13.11556897,11.14856724,12.21767546,10.49381863,10.65391107,-0.93949,-1.6552,0,-0.0630641735758889,0,0
73,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6429081.70_zone:1_1.995262E+00,0,14425153.1928097,14425153.1928097,0,14009793.6839943,409791.640204673,5567.86861064897,12.91978108,15.61161666,14.32785429,12.74446702,13.74336366,16.79457626,16.27649574,18.40652422,18.27198104,10.37000769,10.18305463,11.38902478,10.34405398,10.90369707,13.29004956,15.06939938,13.51795986,14.28723976,14.36713418,11.54682056,13.11622219,11.15015589,12.22003489,10.49419652,10.65443846,-0.93992,-1.6554,0,-0.0630553755323243,0,0
74,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6429081.70_zone:1_2.511886E+00,0,14430305.4804743,14430305.4804743,0,14014703.3786562,409961.509731233,5640.59208682775,12.922089,15.61300003,14.330342,12.74578795,13.74366521,16.79448556,16.27846625,18.40937154,18.27832131,10.37056676,10.18342653,11.38985888,10.34475554,10.90488639,13.2917983,15.07140004,13.5225232,14.28743308,14.36746081,11.547047,13.11686974,11.15173099,12.22237331,10.49457123,10.65496136,-0.94035,-1.6556,0,-0.0682084500221493,0,0
75,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6429081.70_zone:1_3.162278E+00,0,14435329.4697857,14435329.4697857,0,14019559.5830965,410129.411623073,5640.47506622468,12.92436988,15.61436946,14.33280045,12.74709352,13.7439638,16.79439707,16.28041422,18.41223242,18.28453647,10.3711196,10.18379439,11.39068355,10.34544934,10.90606242,13.29352661,15.07337742,13.52703526,14.28762416,14.36778366,11.54727089,13.11750994,11.15328842,12.22468457,10.49494175,10.6554784,-0.94077,-1.6558,0,-0.0682001882395032,0,0
76,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6429081.70_zone:1_1.258925E+00,0,14412339.6579992,14412339.6579992,0,13997237.6514962,409533.912184194,5568.09431882944,12.91459512,15.61000634,14.32180999,12.74135228,13.74242395,16.79418987,16.27102324,18.39473039,18.25003938,10.36899848,10.18241924,11.38740179,10.34281798,10.90153006,13.28589658,15.06424568,13.50942243,14.28686255,14.36647821,11.54640237,13.11477904,11.14723933,12.21502971,10.49351695,10.65346552,-0.93926,-1.6551,0,-0.0630714272980688,0,0
77,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6429081.70_zone:1_1.584893E+00,0,14414901.7189037,14414901.7189037,0,13999587.5332253,409746.183759233,5568.00191915119,12.91642651,15.61258831,14.32333228,12.74225395,13.74239999,16.79352555,16.27154363,18.39129609,18.24770042,10.36968668,10.18291253,11.3883122,10.34371179,10.90297428,13.2870615,15.06517712,13.51474258,14.2870728,14.36681486,11.5466719,13.11530363,11.1491059,12.21713247,10.49397508,10.65408045,-0.9399,-1.6553,0,-0.0630648561229035,0,0
78,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6429081.70_zone:1_1.995262E+00,0,14417453.0976632,14417453.0976632,0,14001926.6932189,409958.571870593,5567.83257364634,12.91824621,15.6151573,14.32484491,12.7431499,13.74237639,16.79286556,16.27206098,18.38789696,18.24536844,10.37037089,10.18340306,11.38921722,10.34460041,10.90440999,13.28821899,15.06610268,13.52003085,14.28728176,14.36714953,11.5469398,13.11582511,11.1509614,12.219222,10.49443054,10.65469179,-0.94054,-1.6555,0,-0.0630528126425739,0,0
79,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6429081.70_zone:1_2.511886E+00,0,14420099.0185515,14420099.0185515,0,14004248.0142187,410210.468992672,5640.53534012393,12.92004922,15.61770645,14.3263437,12.74403769,13.74235326,16.79221183,16.27257391,18.38454189,18.24304551,10.37104919,10.18388949,11.39011434,10.34548141,10.90583323,13.28936586,15.06701985,13.52527266,14.28748883,14.36748126,11.54720539,13.11634201,11.15280069,12.22129252,10.49488208,10.65529783,-0.94117,-1.6558,0,-0.0682044436547914,0,0
80,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6429081.70_zone:1_3.162278E+00,0,14422604.4602089,14422604.4602089,0,14006545.0227517,410419.036530592,5640.40092652079,12.92183095,15.62022926,14.32782487,12.7449151,13.74233057,16.79156608,16.27308144,18.38123958,18.24073462,10.37171975,10.18437067,11.39100101,10.34635237,10.90724023,13.29049923,15.06792653,13.53045435,14.28769351,14.36780899,11.54746818,13.11685269,11.15461889,12.22333869,10.4953285,10.65589678,-0.94179,-1.656,0,-0.0681949538453933,0,0
81,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6429081.70_zone:1_1.258925E+00,0,14410049.1349862,14410049.1349862,0,13994890.5094636,409590.538398594,5568.08712393638,12.91394978,15.61231323,14.32091306,12.74091762,13.7421851,16.7938412,16.27005147,18.39397624,18.23477567,10.36909125,10.18254209,11.38738837,10.34297147,10.90166569,13.28530563,15.06340029,13.50925715,14.28686804,14.36646344,11.54643733,13.1146193,11.14733776,12.21451358,10.49358148,10.6535158,-0.93954,-1.6551,0,-0.0630709156220569,0,0
82,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6429081.70_zone:1_1.584893E+00,0,14410390.0723141,14410390.0723141,0,13994923.1600087,409898.933379233,5567.97892622332,12.91513779,15.61719851,14.32154109,12.74138589,13.74192286,16.79282893,16.26960238,18.38977724,18.21734077,10.36987208,10.18315798,11.3882854,10.3440184,10.90324513,13.28588133,15.0634886,13.51441147,14.28708374,14.36678554,11.54674158,13.11498469,11.14930237,12.21610184,10.49410401,10.65418096,-0.94045,-1.6554,0,-0.063063220928482,0,0
83,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6429081.70_zone:1_1.995262E+00,0,14410715.4688038,14410715.4688038,0,13994983.5383261,410164.122051232,5567.80842650991,12.91631819,15.62206083,14.32216491,12.74185107,13.74166225,16.7918227,16.26915583,18.38560568,18.20013584,10.37064834,10.18377052,11.38917696,10.34505926,10.90481515,13.2864532,15.06357609,13.51953392,14.28729805,14.36710575,11.54704418,13.11534777,11.15125517,12.21768005,10.49462362,10.6548422,-0.94135,-1.6556,0,-0.063051095334465,0,0
84,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6429081.70_zone:1_2.511886E+00,0,14411183.2240965,14411183.2240965,0,13995071.7447264,410470.953075231,5640.52629487832,12.91748739,15.62688679,14.32278249,12.74231171,13.74140404,16.79082532,16.26871251,18.38147305,18.18321402,10.37141803,10.18437801,11.39006071,10.34609126,10.90637152,13.28701942,15.06366211,13.52461035,14.28751039,14.36742332,11.54734405,13.11570771,11.15319081,12.21924368,10.4951388,10.65549779,-0.94225,-1.6559,0,-0.068203805050377,0,0
85,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6429081.70_zone:1_3.162278E+00,0,14411604.4911612,14411604.4911612,0,13995188.108318,410775.985307391,5640.3975358853,12.91864242,15.63166392,14.32339232,12.74276667,13.74114897,16.7898395,16.26827391,18.37739041,18.16662484,10.372179,10.18497888,11.39093424,10.34711163,10.90791006,13.2875786,15.06374666,13.52962741,14.28772016,14.36773731,11.54764058,13.11606344,11.15510413,12.22078861,10.49564824,10.65614592,-0.94314,-1.6562,0,-0.0681947144596109,0,0
