1,13787,8.40558982,0.0125,7.90558982,3.0,THIL_AVAL
1,14471,8.37190045,0.0125,7.87190045,3.0,THIL_AVAL
1,14454,8.35458599,0.0125,7.85458599,3.0,THIL_AVAL
1,14472,8.3738375,0.0125,7.8738375,3.0,THIL_AVAL
1,14453,8.36635404,0.0125,7.86635404,3.0,THIL_AVAL
1,14450,8.37000139,0.0125,7.87000139,3.0,THIL_AVAL
1,14454,8.3429691,0.0125,7.8429691,3.0,THIL_AVAL
1,14459,8.3100501,0.0125,7.8100501,3.0,THIL_AVAL
1,14452,8.34424665,0.0125,7.84424665,3.0,THIL_AVAL
1,14461,8.31980015,0.0125,7.81980015,3.0,THIL_AVAL
1,14463,8.34579774,0.0125,7.84579774,3.0,THIL_AVAL
1,14458,8.33111972,0.0125,7.83111972,3.0,THIL_AVAL
1,14464,8.3291397,0.0125,7.8291397,3.0,THIL_AVAL
1,14459,8.31099464,0.0125,7.81099464,3.0,THIL_AVAL
1,10445,8.29665346,0.0125,7.79665346,3.0,THIL_AVAL
1,14460,8.30918267,0.0125,7.80918267,3.0,THIL_AVAL
1,10402,8.29619576,0.0125,7.79619576,3.0,THIL_AVAL
1,10445,8.28299287,0.0125,7.78299287,3.0,THIL_AVAL
1,10441,8.26958126,0.0125,7.76958126,3.0,THIL_AVAL
1,10443,8.28067179,0.0125,7.78067179,3.0,THIL_AVAL
1,10438,8.267274,0.0125,7.767274,3.0,THIL_AVAL
1,10444,8.28512288,0.0125,7.78512288,3.0,THIL_AVAL
1,10441,8.25878998,0.0125,7.75878998,3.0,THIL_AVAL
1,10451,8.24539066,0.0125,7.74539066,3.0,THIL_AVAL
1,10442,8.2533625,0.0125,7.7533625,3.0,THIL_AVAL
1,10440,8.25610252,0.0125,7.75610252,3.0,THIL_AVAL
1,10451,8.2360864,0.0125,7.7360864,3.0,THIL_AVAL
1,10431,8.21537051,0.0125,7.71537051,3.0,THIL_AVAL
1,10429,8.2320132,0.0125,7.7320132,3.0,THIL_AVAL
1,10433,8.2218795,0.0125,7.7218795,3.0,THIL_AVAL
1,10430,8.23642862,0.0125,7.73642862,3.0,THIL_AVAL
1,10431,8.21330916,0.0125,7.71330916,3.0,THIL_AVAL
1,10597,8.19579443,0.0125,7.69579443,3.0,THIL_AVAL
1,10432,8.21109781,0.0125,7.71109781,3.0,THIL_AVAL
1,10426,8.20235406,0.0125,7.70235406,3.0,THIL_AVAL
1,10597,8.1922898,0.0125,7.6922898,3.0,THIL_AVAL
1,10511,8.16189406,0.0125,7.66189406,3.0,THIL_AVAL
1,10595,8.19084651,0.0125,7.69084651,3.0,THIL_AVAL
1,10508,8.16497629,0.0125,7.66497629,3.0,THIL_AVAL
1,10596,8.1791456,0.0125,7.6791456,3.0,THIL_AVAL
1,10510,8.18072547,0.0125,7.68072547,3.0,THIL_AVAL
1,10511,8.16050371,0.0125,7.66050371,3.0,THIL_AVAL
1,10506,8.14749456,0.0125,7.64749456,3.0,THIL_AVAL
1,10505,8.15434269,0.0125,7.65434269,3.0,THIL_AVAL
1,10506,8.14258615,0.0125,7.64258615,3.0,THIL_AVAL
1,10515,8.13327614,0.0125,7.63327614,3.0,THIL_AVAL
1,10504,8.14130438,0.0125,7.64130438,3.0,THIL_AVAL
1,10515,8.13381095,0.0125,7.63381095,3.0,THIL_AVAL
1,10516,8.12662942,0.0125,7.62662942,3.0,THIL_AVAL
1,10498,8.10399183,0.0125,7.60399183,3.0,THIL_AVAL
1,10519,8.11496189,0.0125,7.61496189,3.0,THIL_AVAL
1,10497,8.10800365,0.0125,7.60800365,3.0,THIL_AVAL
1,10498,8.10229303,0.0125,7.60229303,3.0,THIL_AVAL
1,10563,8.08783023,0.0125,7.58783023,3.0,THIL_AVAL
1,10541,8.09554771,0.0125,7.59554771,3.0,THIL_AVAL
1,10563,8.08699464,0.0125,7.58699464,3.0,THIL_AVAL
1,10567,8.0767493,0.0125,7.5767493,3.0,THIL_AVAL
1,10564,8.08793573,0.0125,7.58793573,3.0,THIL_AVAL
1,10567,8.06858103,0.0125,7.56858103,3.0,THIL_AVAL
1,10557,8.05735776,0.0125,7.55735776,3.0,THIL_AVAL
1,10568,8.06739133,0.0125,7.56739133,3.0,THIL_AVAL
